"name","id","pid","level"
"All-LED head lamp","944","152","l4"
"All LED head lamp with laser spot","945","152","l4"
"All LED taillamp with 3D lightbar","946","235","l4"
"Alloy wheel","947","306","l4"
"Alloy Wheel","95942","3","l3"
"All-wheel drive return line","12201","11997","l4"
"ALTERA Cyclone V for Central driver assistant control unit","948","53","l4"
"Alternator","949","30","l4"
"Alternator belt idler pulley","950","30","l4"
"Alternator componet","951","30","l4"
"Alternator cover","952","30","l4"
"Alternator / Generator","30","9","l3"
"Alternator protective cap","953","30","l4"
"Alternator pulley","954","30","l4"
"Aluminium battery cover","955","167","l4"
"Aluminium body side molding","956","192","l4"
"Aluminium cylinder head","957","86","l4"
"Aluminium frame","95945","3","l3"
"Aluminium front steering knuckle","958","263","l4"
"Aluminium inverter case","960","181","l4"
"Aluminium rear steering knuckle","961","263","l4"
"Aluminium roof rail","962","240","l4"
"Aluminium steering knuckle","963","263","l4"
"Aluminum alloy for rear side sill","964","62","l4"
"Aluminum alloy sheet for front knuckle","965","263","l4"
"Aluminum alloy sheet for rear bumper reinforcement","966","50","l4"
"Aluminum alloy sheet for seat back bar","967","245","l4"
"Aluminum alloy wheel","968","306","l4"
"Aluminum bearing beam","969","40","l4"
"Aluminum brake caliper","970","96","l4"
"Aluminum bumper assembly","971","49","l4"
"Aluminum bumper beam","972","50","l4"
"Aluminum cam cap","974","54","l4"
"Aluminum castings (drive)","11868","9","l3"
"Aluminum chassis structure","975","62","l4"
"Aluminum clutch housing","976","64","l4"
"Aluminum cross car beam","977","79","l4"
"Aluminum cylinder block","978","85","l4"
"Aluminum differencial carrier","979","95","l4"
"Aluminum door","980","101","l4"
"Aluminum door beam","981","254","l4"
"Aluminum door mirror inner base","982","129","l4"
"Aluminum door mirror shaft","983","129","l4"
"Aluminum door trim","984","104","l4"
"Aluminum electrolytic capacitor","985","181","l4"
"Aluminum electrolytic capacitor for DC-DC converter","986","91","l4"
"Aluminum electrolytic capacitor for on-board charger","987","205","l4"
"Aluminum engine bracket","988","123","l4"
"Aluminum engine mount","989","123","l4"
"Aluminum engine mount bracket","990","123","l4"
"Aluminum foil for cylindrical battery","991","171","l4"
"Aluminum for battery cooling system","992","169","l4"
"Aluminum forged wheel","12202","12132","l4"
"Aluminum frame","12204","11883","l4"
"Aluminum front bumper reinforcement","993","50","l4"
"Aluminum front subframe","994","268","l4"
"Aluminum housing","12207","11869","l4"
"Aluminum inverter case","995","181","l4"
"Aluminum laminated film for lithium-ion battery cell pouch","996","168","l4"
"Aluminum oil pan","997","201","l4"
"Aluminum pedal bracket","998","213","l4"
"Aluminum radiator","999","231","l4"
"Aluminum rear bumper beam","1000","50","l4"
"Aluminum rear subframe","1001","268","l4"
"Aluminum screw valve","12208","12126","l4"
"Aluminum Screw Valve","95948","3","l3"
"Aluminum transmission case","1003","35","l4"
"Aluminum transmission oil pan","1004","201","l4"
"Aluminum trim","1005","104","l4"
"Aluminum wheel","1006","306","l4"
"Ambient air temperature sensor","1007","279","l4"
"Ambient interior light","1008","178","l4"
"Ambient interior lighting","1009","178","l4"
"Ambient lamp","1010","178","l4"
"Ambient lamps (map pockets and inside release handles)","1011","178","l4"
"Ambient LED lighting","1012","178","l4"
"Ambient LED lighting controller","1013","178","l4"
"Ambient light for front passenger-side dashboard","1014","178","l4"
"Ambient lighting","1015","178","l4"
"Ambient Lighting","98540","4","l3"
"Ambient lighting control module","1016","178","l4"
"Ambient lighting ECU","1017","117","l4"
"Ambient lighting system","1018","178","l4"
"Ambient Light Pipe (instrument panel)","1019","178","l4"
"Ambient package","1020","178","l4"
"AM/FM/DAB antenna","1021","32","l4"
"AM / FM / DAB Antenna amplifier","1022","32","l4"
"AM/FM/DAB Antenna amplifier","1023","32","l4"
"AM/FM shark-fin antenna","1024","32","l4"
"Ammonia catalyst","94","9","l3"
"Ammonia slip catalyst","1025","94","l4"
"Amplifier","1026","55","l4"
"Amplifier screw","1027","130","l4"
"Angle","95612","95578","l3"
"Angle Connector","95615","95578","l3"
"Angled Valve","95951","3","l3"
"Angle joint","12212","11968","l4"
"Angle joint","12210","11966","l4"
"Angle joint","12211","11967","l4"
"Angle valve","12213","12130","l4"
"Angle Valve","95618","95578","l3"
"Angular Ball Bearing","95954","3","l3"
"Angular Ball Bearing","101596","9","l3"
"Angular Ball Bearing","95621","95578","l3"
"Angular contact ball bearing","12214","11995","l4"
"Angular contact ball bearing unit","12215","11995","l4"
"Anode","101164","101160","l3"
"Anode material","1028","31","l4"
"Anode Material for Drive Battery","101599","9","l3"
"Anode Material for HV Battery","31","5","l3"
"Antenna adhesive","1030","32","l4"
"Antenna amplifier","1031","32","l4"
"Antenna assembly","1032","32","l4"
"Antenna cable","1033","32","l4"
"Antenna for emargency","1034","32","l4"
"Antenna for smart key","1035","184","l4"
"Antenna GSM/LTE/GPS/VTS/SDARS","1036","32","l4"
"Antenna housing","1037","32","l4"
"Antenna module","1038","32","l4"
"Antenna RF components","1039","32","l4"
"Antennas","32","4","l3"
"Antenna screw","1040","130","l4"
"Antenna sub-assembly","1041","32","l4"
"Antenna system","1042","32","l4"
"Antenna unspecified","1029","32","l4"
"Antenna wiring harness","1043","314","l4"
"Antifreeze overflow bottle","1044","231","l4"
"Anti-friction bearing","1045","40","l4"
"Anti roll bar bush","1046","51","l4"
"Anti-theft alarm ECU","1047","33","l4"
"Anti-theft alarm switch","1048","275","l4"
"Anti-theft / Immobilizer","33","4","l3"
"Anti theft keyless control module","1049","33","l4"
"Anti-theft system","1050","33","l4"
"Anti-vibration bushing","1051","51","l4"
"Anti-vibration rubber for engine mount","1052","123","l4"
"Api_error","12217","12112","l4"
"Api_error","12216","11944","l4"
"Api_error","12218","12115","l4"
"A pillar","1053","80","l4"
"A-Pillar","101209","6","l3"
"A pillar assembly","1054","80","l4"
"A pillar below","1055","80","l4"
"A pillar bracket","1056","104","l4"
"A-pillar bracket","1057","104","l4"
"A-pillar inner structure","1058","80","l4"
"A pillar lower trim panel bracket","1059","104","l4"
"A pillar reinforcement","1060","80","l4"
"A-pillar reinforcement","1061","80","l4"
"A pillar sill trim","1062","104","l4"
"A pillar sound insulator","1063","16","l4"
"A-pillar sound insulator","1064","16","l4"
"A pillar trim","1065","104","l4"
"A pillar trim clip","1066","130","l4"
"Application","98564","4","l3"
"Apw","12219","12132","l4"
"Aramid cable protection system","1069","72","l4"
"Aramid seal","12220","12104","l4"
"Area-wise Film Polymerization","103534","103533","l3"
"Area-wise Vat Polymerization","103537","103533","l3"
"AR head up display","1070","159","l4"
"AR head up display hardware","1071","159","l4"
"AR head up display software","1072","159","l4"
"Arm","1073","272","l4"
"Arma","98567","4","l3"
"Armature","1074","30","l4"
"Arm damper","1075","250","l4"
"Arm for MT lever","1076","249","l4"
"Armrest","1077","71","l4"
"Armrest assembly","1078","71","l4"
"Armrest bin lamp","1079","178","l4"
"Armrest bracket","1080","241","l4"
"Armrest foam","1081","71","l4"
"Armrest frame","1082","71","l4"
"Armrest linear damper","1083","241","l4"
"Armrest trim","1084","71","l4"
"Armrest with heating","1085","71","l4"
"Around view monitor camera recognition logic","1086","53","l4"
"Around view monitoring","1087","209","l4"
"Around view monitoring system","1088","209","l4"
"Arround view camera","1089","204","l4"
"ARS","12222","12000","l4"
"ARS+AFS","12223","12000","l4"
"ARS-AFS","12224","11997","l4"
"ARS lines","11871","3","l3"
"ARS return line","12225","11997","l4"
"ARS valve block","12226","11972","l4"
"ARS Valve Block","95981","3","l3"
"Artificial leather for door trim","1090","104","l4"
"Artificial leather shift lever gaiter","1091","249","l4"
"Asa control unit","12227","11936","l4"
"ASC","11872","3","l3"
"ASC-module","12228","11960","l4"
"Ashtray","101305","8","l3"
"Ash Tray","101302","8","l3"
"ASIC","1092","117","l4"
"Assembled camshaft","1093","54","l4"
"Assembly","95624","95578","l3"
"Assembly","95987","3","l3"
"Assembly","12230","11876","l4"
"Assembly and logistics","12231","11876","l4"
"Assembly and Logistics","95990","3","l3"
"Assembly kit","12232","11876","l4"
"Assembly Kit","101602","9","l3"
"Assembly logistics","12233","11876","l4"
"Assembly of tailgate center part","1094","102","l4"
"Assembly service","95993","3","l3"
"Assembly services","12234","12130","l4"
"AT control cable","1095","72","l4"
"AT converter housing assembly","1096","288","l4"
"AT/CVT shift lever (floor type)","1097","249","l4"
"AT/CVT shift lever (instrument panel type)","1098","249","l4"
"AT gear shift","1099","249","l4"
"ATL shut-off valve housing","12235","11944","l4"
"AT module","1100","292","l4"
"AT output shaft","1101","294","l4"
"AT rear cover","1102","35","l4"
"AT rear cover assembly","1103","35","l4"
"AT select lever","1104","249","l4"
"AT shift lever","1105","249","l4"
"AT shift lever assembly","1106","249","l4"
"AT shift lever (for some grades)","1107","249","l4"
"Attachment part","12236","11860","l4"
"Attachment parts (diesel engines)","11873","9","l3"
"AT valve body","1108","35","l4"
"AT variable force solenoid valve","1109","35","l4"
"Audio","98570","4","l3"
"Audio amplifier","1110","55","l4"
"Audio and Navigation Unit","1111","57","l4"
"Audio auxiliary box","1112","55","l4"
"Audio box","1113","55","l4"
"Audio controller","1114","275","l4"
"Audio control panel","1115","175","l4"
"Audio control unit","1116","55","l4"
"Audio cover","1117","175","l4"
"Audio external amplifier","1118","55","l4"
"Audio/Navigation","1119","57","l4"
"Audio panel","1120","175","l4"
"Audio switch","1121","275","l4"
"Audio system","1122","55","l4"
"Audio video navigation system","1124","57","l4"
"Audio volume switch","1125","275","l4"
"Augmented reality navigation","1126","57","l4"
"Aurix for Central driver assistant control unit","1127","53","l4"
"Auto-dimming outer mirror with blind spot monitoring system","1128","129","l4"
"Auto high beam ECU","1129","117","l4"
"Auto high beam switch","1130","275","l4"
"Auto hold","1131","22","l4"
"AUTO HOLD automatic parking system","1132","210","l4"
"Auto leveling ECU","1133","117","l4"
"Automated Manual Transmission","34","9","l3"
"Automated manual transmission DSC","12238","11960","l4"
"Automated manual transmission DSC","12237","11874","l4"
"Automated manual transmission unspecified","1134","34","l4"
"Automatic brake switch","1135","275","l4"
"Automatic electric folding exterior mirror","1137","129","l4"
"Automatic parking assist","1138","209","l4"
"Automatic parking ECU","1139","209","l4"
"Automatic parking system","1140","209","l4"
"Automatic seat belt","1141","243","l4"
"Automatic Seatbelt","101308","8","l3"
"Automatic shift lever","1142","249","l4"
"Automatic transmission","1143","35","l4"
"Automatic Transmission","98573","4","l3"
"Automatic Transmission","95996","3","l3"
"Automatic Transmission (AT)","35","9","l3"
"Automatic transmission case","1144","35","l4"
"Automatic transmission clutch","1145","64","l4"
"Automatic Transmission Clutch","101605","9","l3"
"Automatic transmission clutch assembly","1146","64","l4"
"Automatic transmission component","1147","35","l4"
"Automatic transmission control unit","1148","117","l4"
"Automatic transmission ECU","1149","292","l4"
"Automatic transmission fluid adapter plate","1150","35","l4"
"Automatic Transmission Fluid Pump Parts","101611","9","l3"
"Automatic Transmission Fluid Pump Rear Cover","101614","9","l3"
"Automatic transmission housing","1151","35","l4"
"Automatic transmission oil cooler","1152","199","l4"
"Automatic Transmission Oil Pump Parts","101617","9","l3"
"Automatic Transmission Oil Pump Rear Cover","101620","9","l3"
"Automatic transmission shifter","1153","249","l4"
"Automatic transmission solenoid valve","1154","292","l4"
"Automatic transmission torque converter","1155","288","l4"
"Automotive control microcontroller","1157","209","l4"
"Autonomous driving chip","1158","22","l4"
"Autonomous driving perception system","1159","22","l4"
"Autonomous driving system","1160","22","l4"
"Autonomous emergency brake","1161","22","l4"
"Autopilot system","1162","22","l4"
"Auxiliary axle","1163","37","l4"
"Auxiliary axle components","37","3","l3"
"Auxiliary Battery","36","9","l3"
"Auxiliary battery unspecified","1164","36","l4"
"Auxiliary electric water pump","1165","304","l4"
"Auxiliary Headlight","96017","3","l3"
"Auxiliary Headlight","101623","9","l3"
"Auxiliary Headlight","95627","95578","l3"
"Auxiliary Heater","98576","4","l3"
"Auxiliary Heater","101626","9","l3"
"Auxiliary Heater","100328","171","l4"
"Auxiliary LED lamp controller","1166","155","l4"
"Auxiliary LED lamp control unit","1167","155","l4"
"Auxiliary radiator","1168","231","l4"
"Auxiliary Spring","96020","3","l3"
"Auxiliary Switch","95630","95578","l3"
"Auxiliary transmission oil cooler","1169","199","l4"
"Auxiliary water pump","1170","304","l4"
"Auxiliary Water Pump","98579","4","l3"
"Auxiliary Water Pump","101629","9","l3"
"AV system","1171","55","l4"
"AWD propshaft","1172","229","l4"
"AWD Propshaft","1173","107","l4"
"AWD system bearing","1174","40","l4"
