"id","pid","name","name_de","level","path_text"
"317","57","10.1-inch screen car navigation system","10,1-Zoll-Navigationssystem","l4","Commodity > Electronics > Car Navigation System > 10.1-inch screen car navigation system"
"318","190","10.25-inch fully digital TFT meter display","10,25-Zoll volldigitales TFT-Kombiinstrument","l4","Commodity > Electronics > Meter > 10.25-inch fully digital TFT meter display"
"319","190","10.25-inch meter display","10,25-Zoll-Instrumentenanzeige","l4","Commodity > Electronics > Meter > 10.25-inch meter display"
"320","99","10 inch display","10-Zoll-Display","l4","Commodity > Electronics > Display > 10 inch display"
"321","190","10 inch meter cluster display","10-Zoll-Instrumentenanzeige","l4","Commodity > Electronics > Meter > 10 inch meter cluster display"
"322","99","10-inch single & dual view display","10-Zoll-Einzel-/Doppelbildschirm","l4","Commodity > Electronics > Display > 10-inch single & dual view display"
"323","55","10 speaker audio system","Audiosystem mit 10 Lautsprechern","l4","Commodity > Electronics > Car Audio > 10 speaker audio system"
"324","35","10-speed automatic transmission","10-Gang-Automatikgetriebe","l4","Commodity > Powertrain > Automatic Transmission (AT) > 10-speed automatic transmission"
"325","64","10-speed automatic transmission clutch assembly","Kupplungseinheit für 10-Gang-Automatikgetriebe","l4","Commodity > Powertrain > Clutch > 10-speed automatic transmission clutch assembly"
"326","242","10-way seat adjustment mechanism","10-Wege-Sitzverstellung","l4","Commodity > Interior > Seat Adjuster / Recliner > 10-way seat adjustment mechanism"
"327","55","11 speaker audio system","Audiosystem mit 11 Lautsprechern","l4","Commodity > Electronics > Car Audio > 11 speaker audio system"
"328","190","12.3 inch digital TFT display panel","12,3-Zoll-digitales TFT-Display","l4","Commodity > Electronics > Meter > 12.3 inch digital TFT display panel"
"329","190","12.3-inch fully HD virtual cluster","12,3-Zoll-Full-HD-Virtual-Cockpit","l4","Commodity > Electronics > Meter > 12.3-inch fully HD virtual cluster"
"330","190","12.3 inch meter cluster horizontal display","12,3-Zoll-Instrumentenanzeige (horizontal)","l4","Commodity > Electronics > Meter > 12.3 inch meter cluster horizontal display"
"331","190","12.3-inch TFT instrument cluster","12,3-Zoll-TFT-Kombiinstrument","l4","Commodity > Electronics > Meter > 12.3-inch TFT instrument cluster"
"332","99","12 inch center information vertical display","12-Zoll-zentrales Infodisplay (vertikal)","l4","Commodity > Electronics > Display > 12 inch center information vertical display"
"333","99","12 inch IVI display","12-Zoll-IVI-Display (Infotainment)","l4","Commodity > Electronics > Display > 12 inch IVI display"
"334","53","1.2-megapixel CMOS image sensor for mono camera unit","1,2-Megapixel-CMOS-Bildsensor für Monokamera","l4","Commodity > Electronics > Camera ECU > 1.2-megapixel CMOS image sensor for mono camera unit"
"335","55","12 speaker audio system","Audiosystem mit 12 Lautsprechern","l4","Commodity > Electronics > Car Audio > 12 speaker audio system"
"336","34","12-speed automated manual transmission","12-Gang automatisiertes Schaltgetriebe","l4","Commodity > Powertrain > Automated Manual Transmission > 12-speed automated manual transmission"
"337","36","12V battery","12V-Batterie","l4","Commodity > Powertrain > Auxiliary Battery > 12V battery"
"338","171","12V battery cabin bracket","Halterung für 12V-Batterie im Innenraum","l4","Commodity > E-Powertrain > HV Battery Related Products > 12V battery cabin bracket"
"339","130","12V battery fitting bolt","Schraube für 12V-Batteriebefestigung","l4","Commodity > General > Fastener > 12V battery fitting bolt"
"340","130","12V battery fitting nut","Mutter für 12V-Batteriebefestigung","l4","Commodity > General > Fastener > 12V battery fitting nut"
"341","237","12V battery fuse","12V-Batteriesicherung","l4","Commodity > Electronics > Relay / Fuse > 12V battery fuse"
"342","130","12V battery fuse bolt","Schraube für 12V-Sicherung","l4","Commodity > General > Fastener > 12V battery fuse bolt"
"343","130","12V battery nut","Mutter für 12V-Batterie","l4","Commodity > General > Fastener > 12V battery nut"
"344","130","12V battery screw","Schraube für 12V-Batterie","l4","Commodity > General > Fastener > 12V battery screw"
"345","36","12V battery sensor","Sensor für 12V-Batterie","l4","Commodity > Powertrain > Auxiliary Battery > 12V battery sensor"
"346","91","12V DC-DC converter ground strap","Masseband für 12V-DC/DC-Wandler","l4","Commodity > E-Powertrain > DC-DC Converter > 12V DC-DC converter ground strap"
"347","168","12V Lithium-ion battery pack","12V-Lithium-Ionen-Batteriepaket","l4","Commodity > E-Powertrain > HV Battery Cell/Module > 12V Lithium-ion battery pack"
"348","242","12-way seat adjustment mechanism","12-Wege-Sitzverstellung","l4","Commodity > Interior > Seat Adjuster / Recliner > 12-way seat adjustment mechanism"
"351","99","13 inch center display","13-Zoll-Zentraldisplay","l4","Commodity > Electronics > Display > 13 inch center display"
"352","55","13 speaker audio system","Audiosystem mit 13 Lautsprechern","l4","Commodity > Electronics > Car Audio > 13 speaker audio system"
"355","55","14 speaker audio system","Audiosystem mit 14 Lautsprechern","l4","Commodity > Electronics > Car Audio > 14 speaker audio system"
"356","15","1500W AC inverter","1500W-Wechselstromwandler","l4","Commodity > Electronics > AC Inverter (for Home Appliances) > 1500W AC inverter"
"357","15","150W AC inverter","150W-Wechselstromwandler","l4","Commodity > Electronics > AC Inverter (for Home Appliances) > 150W AC inverter"
"358","99","15-plus inch center display","Zentraldisplay über 15 Zoll","l4","Commodity > Electronics > Display > 15-plus inch center display"
"359","55","15 speaker audio system","Audiosystem mit 15 Lautsprechern","l4","Commodity > Electronics > Car Audio > 15 speaker audio system"
"360","55","16 speaker audio system","Audiosystem mit 16 Lautsprechern","l4","Commodity > Electronics > Car Audio > 16 speaker audio system"
"361","55","17 speaker audio system","Audiosystem mit 17 Lautsprechern","l4","Commodity > Electronics > Car Audio > 17 speaker audio system"
"362","55","18 speaker audio system","Audiosystem mit 18 Lautsprechern","l4","Commodity > Electronics > Car Audio > 18 speaker audio system"
"363","55","19 speaker audio system","Audiosystem mit 19 Lautsprechern","l4","Commodity > Electronics > Car Audio > 19 speaker audio system"
"364","35","1-motor hybrid transmission","1-Motor-Hybridgetriebe","l4","Commodity > Powertrain > Automatic Transmission (AT) > 1-motor hybrid transmission"
"365","241","1st row seat ventilation","Sitzbelüftung vordere Sitzreihe","l4","Commodity > Interior > Seat > 1st row seat ventilation"
"366","241","1st row seat ventilation system","Belüftungssystem vordere Sitze","l4","Commodity > Interior > Seat > 1st row seat ventilation system"
"367","55","20 speaker audio system","Audiosystem mit 20 Lautsprechern","l4","Commodity > Electronics > Car Audio > 20 speaker audio system"
"368","55","21 speaker audio system","Audiosystem mit 21 Lautsprechern","l4","Commodity > Electronics > Car Audio > 21 speaker audio system"
"369","55","22 speaker audio system","Audiosystem mit 22 Lautsprechern","l4","Commodity > Electronics > Car Audio > 22 speaker audio system"
"370","55","23 speaker audio system","Audiosystem mit 23 Lautsprechern","l4","Commodity > Electronics > Car Audio > 23 speaker audio system"
"371","191","24GHz milliwave radar (Rear side)","24GHz-Millimeterwellenradar (hinten)","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > 24GHz milliwave radar (Rear side)"
"372","191","24GHz radar","24GHz-Radar","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > 24GHz radar"
"373","191","24GHz radar (Mazda i-ACTIVSENSE)","24 GHz Radar (Mazda i-ACTIVSENSE)","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > 24GHz radar (Mazda i-ACTIVSENSE)"
"374","191","24GHz radar sensor","24GHz-Radarsensor","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > 24GHz radar sensor"
"376","191","24GHz rader sensor (rear and side)","24GHz-Radarsensor (hinten und seitlich)","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > 24GHz rader sensor (rear and side)"
"377","191","24GHz Short range multi mode radar","24GHz-Radar für kurze Distanz mit Multimodus","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > 24GHz Short range multi mode radar"
"378","36","24V battery","24V-Batterie","l4","Commodity > Powertrain > Auxiliary Battery > 24V battery"
"379","55","25 speaker audio system","Audiosystem mit 25 Lautsprechern","l4","Commodity > Electronics > Car Audio > 25 speaker audio system"
"380","55","28 speaker audio system","Audiosystem mit 28 Lautsprechern","l4","Commodity > Electronics > Car Audio > 28 speaker audio system"
"381","55","29 speaker audio system","Audiosystem mit 29 Lautsprechern","l4","Commodity > Electronics > Car Audio > 29 speaker audio system"
"382","153","2-Dimensional LED array type ADB headlamp","2D-LED-Matrixscheinwerfer mit adaptivem Fernlichtsystem (ADB)","l4","Commodity > Exterior > Head Lamp (AFS) > 2-Dimensional LED array type ADB headlamp"
"383","290","2-in-1 electric axle drive system (traction motor and motor controller)","2-in-1 Elektroachsantriebssystem (Traktionsmotor und Motorsteuerung)","l4","Commodity > E-Powertrain > Traction Motor / E-Axle > 2-in-1 electric axle drive system (traction motor and motor controller)"
"384","84","2-motor hybrid transmission","2-Motor-Hybridgetriebe","l4","Commodity > Powertrain > CVT > 2-motor hybrid transmission"
"385","241","2nd row bolster seat","Sitz mit Seitenpolsterung (zweite Reihe)","l4","Commodity > Interior > Seat > 2nd row bolster seat"
"386","130","2nd row console bolt","Schraube für Mittelkonsole zweite Reihe","l4","Commodity > General > Fastener > 2nd row console bolt"
"387","71","2nd row console trim","Zierblende Mittelkonsole zweite Reihe","l4","Commodity > Interior > Console > 2nd row console trim"
"388","241","2nd row quad seating (option)","Einzelsitzkonfiguration zweite Reihe","l4","Commodity > Interior > Seat > 2nd row quad seating (option)"
"389","178","2nd row reading lamp","Leseleuchte zweite Sitzreihe","l4","Commodity > Interior > Interior Lighting > 2nd row reading lamp"
"390","241","2nd row seat","Sitz zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat"
"391","241","2nd row seat armrest","Armlehne zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat armrest"
"392","241","2nd row seat armrest bush","Lagerbuchse für Armlehne zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat armrest bush"
"393","241","2nd row seat back handle bezel","Blende Griff Rückseite zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat back handle bezel"
"394","130","2nd row seat back hardware bolt","Schraube Rückenteil zweite Sitzreihe","l4","Commodity > General > Fastener > 2nd row seat back hardware bolt"
"395","241","2nd row seat back projection cover","Abdeckung Rückseitenprojektion zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat back projection cover"
"396","241","2nd row seat backrest trim","Rückenlehnenverkleidung zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat backrest trim"
"397","243","2nd row seat belt","Sicherheitsgurt zweite Sitzreihe","l4","Commodity > Interior > Seat Belt > 2nd row seat belt"
"398","241","2nd row seat bolster","Seitenpolster zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat bolster"
"399","130","2nd row seat controller screw","Schraube Sitzverstellung zweite Sitzreihe","l4","Commodity > General > Fastener > 2nd row seat controller screw"
"400","248","2nd row seat cover","Sitzbezug zweite Sitzreihe","l4","Commodity > Interior > Seat Trim > 2nd row seat cover"
"401","248","2nd row seat cover assembly","Sitzbezug-Einheit zweite Sitzreihe","l4","Commodity > Interior > Seat Trim > 2nd row seat cover assembly"
"402","130","2nd row seat cover bolt","Schraube Sitzbezug zweite Sitzreihe","l4","Commodity > General > Fastener > 2nd row seat cover bolt"
"403","241","2nd row seat cushion","Sitzkissen zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat cushion"
"404","130","2nd row seat cushion clip","Klammer Sitzkissen zweite Sitzreihe","l4","Commodity > General > Fastener > 2nd row seat cushion clip"
"405","245","2nd row seat frame","Sitzrahmen zweite Sitzreihe","l4","Commodity > Interior > Seat Frame > 2nd row seat frame"
"406","158","2nd row seat headrest","Kopfstütze zweite Sitzreihe","l4","Commodity > Interior > Headrest > 2nd row seat headrest"
"407","245","2nd row seat (left) back frame","Rückenrahmen (links) zweite Sitzreihe","l4","Commodity > Interior > Seat Frame > 2nd row seat (left) back frame"
"408","241","2nd row seat lever bracket","Hebelhalterung zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat lever bracket"
"409","130","2nd row seat pad bolt","Schraube für Sitzpolster zweite Sitzreihe","l4","Commodity > General > Fastener > 2nd row seat pad bolt"
"410","245","2nd row seat (right) back frame","Rückenrahmen (rechts) zweite Sitzreihe","l4","Commodity > Interior > Seat Frame > 2nd row seat (right) back frame"
"411","158","2nd row seat (right & left) headrest","Kopfstützen (rechts & links) zweite Sitzreihe","l4","Commodity > Interior > Headrest > 2nd row seat (right & left) headrest"
"412","130","2nd row seat screw","Sitzschraube zweite Sitzreihe","l4","Commodity > General > Fastener > 2nd row seat screw"
"413","242","2nd row seat slide catcher bracket","Fanghalter für Sitzschienen zweite Sitzreihe","l4","Commodity > Interior > Seat Adjuster / Recliner > 2nd row seat slide catcher bracket"
"414","130","2nd row seat slider screw","Schraube für Sitzschiene zweite Sitzreihe","l4","Commodity > General > Fastener > 2nd row seat slider screw"
"415","241","2nd row seat spacer","Abstandshalter Sitz zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat spacer"
"416","241","2nd row seat striker","Schlieübügel Sitz zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat striker"
"417","314","2nd row seat track actuator wiring harness","Kabelbaum Sitzverstellung zweite Sitzreihe","l4","Commodity > Electronics > Wiring Harness > 2nd row seat track actuator wiring harness"
"418","247","2nd row seat track motor","Motor Sitzverstellung zweite Sitzreihe","l4","Commodity > Electronics > Seat Motor > 2nd row seat track motor"
"419","314","2nd row seat track release actuator wiring harness","Kabelbaum Entriegelungsaktuator Sitzschiene zweite Reihe","l4","Commodity > Electronics > Wiring Harness > 2nd row seat track release actuator wiring harness"
"420","248","2nd row seat trim","Sitzverkleidung zweite Sitzreihe","l4","Commodity > Interior > Seat Trim > 2nd row seat trim"
"421","241","2nd row seat upper bezel","Obere Zierblende Sitz zweite Sitzreihe","l4","Commodity > Interior > Seat > 2nd row seat upper bezel"
"422","83","2nd row side curtain airbag","Seitenairbag (Gardine) zweite Sitzreihe","l4","Commodity > Interior > Curtain Airbag > 2nd row side curtain airbag"
"423","241","2nd row Stow 'n Go seating (option)","Stow 'n Go-Sitzsystem zweite Reihe (Option)","l4","Commodity > Interior > Seat > 2nd row Stow 'n Go seating (option)"
"424","96","2-piston rear brake caliper","2-Kolben-Bremssattel hinten","l4","Commodity > Chassis > Disc Brake (Caliper) > 2-piston rear brake caliper"
"425","246","2-way lumbar support","2-Wege-Lendenwirbelstütze","l4","Commodity > Interior > Seat Lumbar Support > 2-way lumbar support"
"426","246","2-way power lumbar support","Elektrisch verstellbare 2-Wege-Lendenwirbelstütze","l4","Commodity > Interior > Seat Lumbar Support > 2-way power lumbar support"
"427","246","2 Way power lumber","Elektrische 2-Wege-Lendenwirbelstütze","l4","Commodity > Interior > Seat Lumbar Support > 2 Way power lumber"
"428","117","32-bit automotive microcontroller","32-Bit-Automobil-Mikrocontroller","l4","Commodity > Electronics > Electronic Control Unit > 32-bit automotive microcontroller"
"429","204","32-bit camera MCU","32-Bit-Kamera-Mikrocontroller","l4","Commodity > Electronics > On-board Camera > 32-bit camera MCU"
